frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2854,1772.0,[2294.7128860106463 1501.7213157675828 2975.4366371376095 2133.4829678569376],[2538.6923828125 1927.4842529296875 2757.85498046875 2034.8822021484375],0.6444618701934814,LP14LJA,0.4142190365381176
2855,1772.0,[2298.9014753195156 1503.3962729822188 2983.168984839021 2134.0374589957137],[2539.937255859375 1929.318603515625 2756.900634765625 2034.6910400390625],0.6555895805358887,LP14LJA,0.25764991908999507
2856,1772.0,[2296.7915731812773 1506.5522509210132 2978.879349552174 2135.698085030665],[2543.480224609375 1933.1268310546875 2757.674072265625 2035.9764404296875],0.6653017401695251,LP14LJA,0.42647882541412796
2857,1772.0,[2296.1029592564328 1507.8519554809102 2976.4616206036744 2135.7337658393753],[2543.527587890625 1933.23388671875 2757.62548828125 2035.771484375],0.6660688519477844,LP14LJA,0.42647882541412796
2860,1772.0,[2301.516745885084 1515.7834562086794 2985.5683201351208 2140.8055866779277],[2547.563232421875 1948.4468994140625 2759.19873046875 2050.270263671875],0.6718370318412781,LP14LJA,0.350823339138317
2862,1772.0,[2301.8986246322756 1518.2504812267352 2991.756307870469 2142.2402514465507],[2552.711669921875 1962.03857421875 2766.669677734375 2057.925048828125],0.6567150950431824,LF14LJA,0.8184056002613308
2863,1772.0,[2301.6854920548662 1518.9436405147299 2991.3826360171392 2141.9795571935974],[2552.731689453125 1961.998291015625 2766.71826171875 2057.949951171875],0.6564518809318542,LF14LJA,0.5629534337528893
2866,1772.0,[2300.415051358443 1522.8986471029898 2989.490603521532 2140.0022826320596],[2553.87158203125 1967.5052490234375 2774.874755859375 2066.593017578125],0.6704543232917786,LP14LJA,0.8549533395174242
2867,1772.0,[2302.9527994897644 1526.9495450147328 2992.1383044273634 2141.539290914434],[2552.637451171875 1970.495361328125 2774.195068359375 2069.65869140625],0.6764692664146423,LP14LJA,0.7671822813966895
2868,1772.0,[2303.755802265685 1530.5567015725735 2993.1838609660253 2142.182500170527],[2556.041748046875 1973.9190673828125 2773.0693359375 2075.66259765625],0.6897655129432678,LP14LJA,0.4211707215702493
2876,1772.0,[2311.1856537493572 1549.6370997954991 3008.276779585092 2142.8764827202463],[2566.27001953125 1996.28466796875 2777.769287109375 2097.63427734375],0.6754018068313599,LP14LJA,0.5380402290254813
2880,1772.0,[2315.897980249725 1562.8954668928138 3027.366169820044 2144.9078265733147],[2569.509521484375 2007.509765625 2784.253173828125 2107.2509765625],0.6845262050628662,LP14LJA,0.517600746342735
2882,1772.0,[2315.0018459352336 1566.553970434616 3027.7018907302004 2144.2794543744553],[2568.005859375 2008.8416748046875 2787.438720703125 2114.132080078125],0.677422046661377,LP14LJA,0.42329466408184724
3165,2344.0,[1089.6482516154301 974.3020086122679 1583.1552952557167 1456.0550868372684],[1272.33837890625 1282.5618896484375 1385.4254150390625 1361.2464599609375],0.3435567021369934,CE61NYL,0.4977598262448768
3166,2344.0,[1086.9438583363249 975.9375909263362 1582.5100869860544 1458.9515665266144],[1267.004150390625 1285.2952880859375 1394.3843994140625 1364.0731201171875],0.3208162188529968,CE61NVL,0.6265193682095874
3167,2344.0,[1083.6224244729704 975.9469203965009 1581.8502100712542 1459.2341783778706],[1253.1285400390625 1283.560546875 1396.6422119140625 1366.0582275390625],0.3917178511619568,CE61WVL,0.3158191922695964
3168,2344.0,[1080.9911928974739 976.5270714312994 1581.786793211017 1460.052979586804],[1247.701904296875 1284.8665771484375 1390.667724609375 1365.2431640625],0.3631027638912201,CE61UYL,0.11462824096872469
3169,2344.0,[1079.71104032037 976.8291559666343 1582.2834273893914 1460.4205929623624],[1247.5718994140625 1284.7939453125 1390.39306640625 1365.421142578125],0.3611133396625519,CE61UYL,0.11462824096872469
3170,2344.0,[1076.0850088567563 983.092043941994 1581.6256041279971 1463.4892776023196],[1245.616455078125 1286.665771484375 1376.5028076171875 1362.28173828125],0.2860403060913086,CE61UYC,0.16745356600223593
3193,2344.0,[1062.8442272164568 1010.9935886265225 1576.3097420059837 1494.0270262006125],[1235.996337890625 1317.4886474609375 1366.6507568359375 1400.7562255859375],0.29411581158638,CE61WYL,0.42923373634563017
3196,2344.0,[1056.3811487438306 1015.6528689257124 1570.3484368601253 1507.1758324560997],[1242.5562744140625 1328.829833984375 1386.1834716796875 1408.0400390625],0.368914395570755,CE51WYL,0.12222832701238269
3197,2344.0,[1055.2951163272487 1017.8176757955905 1569.9120823180315 1511.7074484075054],[1230.8775634765625 1328.734130859375 1382.5364990234375 1406.6043701171875],0.25123390555381775,CE51LYL,0.13544679134542958
3203,2344.0,[1047.408142786865 1023.0023392457686 1570.0503348893776 1519.6240616635357],[1235.019287109375 1339.931396484375 1368.985107421875 1415.7703857421875],0.29501932859420776,CE51OYL,0.16244610836506268
3204,2344.0,[1048.2455707513 1027.082336761836 1570.9357680224034 1521.9068053776991],[1236.4422607421875 1342.67431640625 1362.3695068359375 1413.1458740234375],0.31440436840057373,CE61LYL,0.29248735065864195
3205,2344.0,[1048.6723283354772 1028.8201401589265 1571.2444944736762 1522.3345176936116],[1236.4981689453125 1342.735595703125 1362.2425537109375 1413.13671875],0.3149755597114563,CE61LYL,0.29248735065864195
3218,2344.0,[1027.4853244103056 1044.8229491519287 1558.2887660592773 1550.307478615202],[1217.240478515625 1371.6951904296875 1367.1639404296875 1448.3984375],0.35789647698402405,CE51OUL,0.10047948542464588
3219,2344.0,[1028.759269310945 1045.3136211467354 1559.7575601538988 1554.8842393168397],[1219.77001953125 1374.7159423828125 1365.057861328125 1447.9295654296875],0.4037693440914154,CE61OYL,0.13207867010317004
3220,2344.0,[1028.4011959510212 1047.6393320162774 1559.1881952685767 1559.6180723023058],[1221.6998291015625 1375.9117431640625 1369.8050537109375 1451.986572265625],0.4626089334487915,CE61QYL,0.19253151606756974
3221,2344.0,[1030.789613683784 1049.7531803805869 1561.2858497649627 1561.3700334077112],[1218.6104736328125 1376.574462890625 1371.5068359375 1454.085693359375],0.44305798411369324,CE61WYL,0.29190913447312883
3222,2344.0,[1034.5326433717282 1052.6261532816263 1564.3591423567696 1563.41542066422],[1220.60595703125 1378.3931884765625 1363.9471435546875 1453.9571533203125],0.41977638006210327,CE61LYL,0.2747354530468222
3223,2344.0,[1036.0586618037096 1053.847587475361 1565.3851417225856 1564.067785305804],[1220.6221923828125 1378.4071044921875 1363.9677734375 1453.947265625],0.4200079143047333,CE61LYL,0.2747354530468222
3226,2344.0,[1019.7452126417627 1060.0638084239706 1558.8642643881606 1566.4822167584641],[1211.38525390625 1378.8134765625 1336.225830078125 1455.05859375],0.39783957600593567,CE61VYL,0.1430703826915856
3227,2344.0,[1020.0094023490877 1062.3724539287998 1560.2174401548127 1567.5169860912358],[1204.4678955078125 1382.8458251953125 1352.3819580078125 1461.658447265625],0.3811623156070709,CE61VYL,0.36761942325783425
3228,2344.0,[1020.640702595435 1063.202105078716 1562.0084624839037 1567.9347280709496],[1210.246337890625 1383.5474853515625 1355.841064453125 1464.7529296875],0.37809085845947266,CE61WIL,0.10697451217174168
3229,2344.0,[1020.6650243086192 1063.4103585269283 1562.8905080419809 1567.8618334135701],[1210.0792236328125 1383.511962890625 1356.0018310546875 1464.8306884765625],0.38062748312950134,CE61WIL,0.10697451217174168
3232,2344.0,[1014.6760586880976 1066.1164443876812 1561.117190620285 1572.7560485870752],[1211.43017578125 1392.0574951171875 1360.5987548828125 1465.887451171875],0.26759961247444153,CE51NYL,0.18435021281380154
3244,2344.0,[1009.9063463444222 1086.598473797925 1550.5223322324068 1600.7935354109943],[1206.6800537109375 1413.8658447265625 1348.91748046875 1501.690185546875],0.37679994106292725,CC61MYL,0.20935449502400724
3245,2344.0,[1004.1815058181154 1087.5410078317623 1546.9631005982637 1603.6182390062154],[1199.003173828125 1417.6319580078125 1344.66015625 1502.012451171875],0.460507333278656,CE51MYL,0.5520278635909592
3246,2344.0,[1002.9250296563832 1087.5448328561447 1547.0381302597734 1605.6647105499037],[1205.6121826171875 1416.49951171875 1348.5675048828125 1505.3382568359375],0.43470776081085205,CE51OYL,0.26292772571669465
3247,2344.0,[1002.7581247063248 1087.186274220912 1547.587066329862 1606.823272916252],[1205.3056640625 1416.3948974609375 1348.659423828125 1505.3382568359375],0.43543413281440735,CE51OYL,0.3001952547830976
3248,2344.0,[1003.2436663495068 1087.573842750738 1548.090149285526 1608.8787872938456],[1197.4989013671875 1419.6893310546875 1356.059814453125 1506.3165283203125],0.4231007993221283,CE51LYL,0.5346208572778784
3249,2344.0,[1000.4995331873495 1088.378609311767 1547.2373014581115 1611.5190463867102],[1190.53271484375 1416.2354736328125 1340.6871337890625 1501.212890625],0.3444312512874603,CE51LYL,0.38268988914655816
3250,2344.0,[997.1650226631255 1089.2959806291378 1546.4901304069858 1613.989254023535],[1200.320556640625 1422.6065673828125 1355.1156005859375 1504.8729248046875],0.3571985065937042,CE51UYL,0.5137995128082397
3251,2344.0,[994.5180048497032 1090.319886109644 1546.406963131676 1616.7826518893803],[1208.846435546875 1429.296875 1354.991455078125 1506.3809814453125],0.32605817914009094,CE61UYL,0.5938358337407561
3252,2344.0,[991.1678741180733 1090.6290799107435 1545.5079911068053 1617.5622248588877],[1189.9615478515625 1428.99658203125 1340.7562255859375 1507.156982421875],0.3291393220424652,CE51UYL,0.7656603419360796
3253,2344.0,[989.4913491121767 1090.6250705311393 1545.6409629770576 1617.9832980786193],[1189.90869140625 1428.99169921875 1340.862060546875 1507.1568603515625],0.3286448121070862,CE51UYL,0.7656603419360796
3254,2344.0,[989.3532257222305 1091.9514565789902 1547.7231657712687 1620.5849687462885],[1192.0255126953125 1430.1636962890625 1349.2867431640625 1512.70361328125],0.3783840835094452,CE51UYL,0.3180253742791865
3255,2344.0,[992.3565603130617 1093.9356712039996 1549.3701908878609 1623.162486057158],[1188.5782470703125 1433.8349609375 1346.81982421875 1516.5341796875],0.3737142086029053,CE61UYL,0.22656293562364718
3263,2344.0,[982.118028618858 1113.031390585602 1541.763093743645 1646.5957106989035],[1181.8759765625 1443.95849609375 1327.0936279296875 1530.6212158203125],0.32283076643943787,CE61MYL,0.45999555833820194
3268,2344.0,[969.0387573868597 1119.1321844704216 1540.0459472791522 1656.6810635623888],[1178.7735595703125 1460.4119873046875 1324.817138671875 1545.0806884765625],0.3112355172634125,CE61MYL,0.4068042356881419
3270,2344.0,[965.5574860728209 1123.5235381884265 1540.193992585667 1662.7033837723031],[1187.603515625 1466.150390625 1346.6771240234375 1548.69287109375],0.273650199174881,CE61VYL,0.3189476764704557
3272,2344.0,[964.2188428479631 1126.885860028361 1541.2913292012458 1668.4173769691301],[1181.782470703125 1465.420166015625 1343.5340576171875 1548.320068359375],0.3212520182132721,CE61NYL,0.29411717243115165
3273,2344.0,[968.8771948289004 1128.6109441997278 1543.8177001794602 1670.672854138767],[1173.8292236328125 1466.156982421875 1326.573974609375 1547.7568359375],0.2972182333469391,CE61NYL,0.6087036403919646
3275,2344.0,[967.3047570197928 1134.4663944461097 1543.299950355101 1676.0508601121849],[1183.63916015625 1473.254150390625 1340.8634033203125 1550.319580078125],0.3189622163772583,CE61WYL,0.5476372347439078
3276,2344.0,[965.1897672769743 1135.0723542035673 1542.0839425793242 1675.8011392366204],[1190.419189453125 1477.48583984375 1341.0816650390625 1556.4141845703125],0.3370562791824341,CE61WYL,0.6369985836147672
3277,2344.0,[964.4746654471901 1135.4622058517102 1541.9662107711852 1675.4362647810285],[1190.448486328125 1477.6043701171875 1340.7008056640625 1556.3668212890625],0.33148789405822754,CE61WYL,0.6369985836147672
3278,2344.0,[961.1346831125925 1136.266004245182 1540.1765509165339 1675.5216669854785],[1182.58740234375 1481.449951171875 1343.770751953125 1559.4744873046875],0.37233707308769226,CE61WYL,0.41208293646427746
3279,2344.0,[957.9984426535557 1136.8406398543252 1539.579544137238 1676.0979921181538],[1175.797607421875 1484.155517578125 1337.892822265625 1566.6170654296875],0.3722154498100281,CE61WYL,0.4487654269763029
3280,2344.0,[957.2727697342928 1137.48038510105 1539.4111421108712 1676.6843422877002],[1174.678466796875 1486.4381103515625 1317.8511962890625 1560.1717529296875],0.27042704820632935,CE61WYL,0.3341421565153918
3296,2344.0,[936.7217117634743 1163.830217701248 1533.1703502776338 1712.1694894418672],[1170.743408203125 1515.294921875 1333.124267578125 1602.871337890625],0.4271073639392853,CE61UYL,0.3618192459126782
3298,2344.0,[935.5718774868697 1167.9717071791085 1534.1429808922253 1717.3190981873142],[1160.59912109375 1511.0863037109375 1326.6263427734375 1599.5782470703125],0.3907425105571747,CE61MYL,0.30412708091229085
3300,2344.0,[933.6399763913557 1170.9620770761264 1533.6444935183697 1718.9258492009533],[1169.7120361328125 1523.9337158203125 1319.272216796875 1600.2967529296875],0.3772262632846832,CE51WYL,0.3932182015278417
3301,2344.0,[933.1020074503142 1171.6040474375877 1533.8446935720146 1719.2002643372975],[1169.7821044921875 1523.974365234375 1319.3045654296875 1600.29931640625],0.37651297450065613,CE51WYL,0.4960257260864575
3302,2344.0,[931.5180067445972 1173.0388687299542 1533.1759604277313 1720.056604609215],[1160.568359375 1533.1585693359375 1313.197265625 1606.13671875],0.35351112484931946,CE51WYL,0.08177925833302317
3303,2344.0,[936.4387321823898 1174.2807812431383 1534.093574239686 1720.9397143021656],[1141.677978515625 1526.959716796875 1316.6634521484375 1614.781494140625],0.30704525113105774,CE61LYL,0.31944552413230554
3306,2344.0,[936.7096305740026 1178.234554619324 1532.4388733205194 1725.1687571989307],[1169.9212646484375 1538.3704833984375 1311.385986328125 1617.421875],0.28392574191093445,CE61CYL,0.1898182077056085
3308,2344.0,[937.7976802604344 1180.934848369234 1532.2126377089703 1729.1169054784843],[1152.3758544921875 1533.9378662109375 1320.5277099609375 1625.8824462890625],0.35720986127853394,CE61LYL,0.14722162249537596
3309,2344.0,[936.0325934715106 1181.8108246958072 1530.519757664223 1730.4470032592867],[1142.939208984375 1534.9130859375 1316.9013671875 1618.056884765625],0.31393489241600037,CE61MYL,0.23779802056429777
3310,2344.0,[935.0383994056747 1183.9820797491925 1529.6891789956812 1734.7912171343442],[1143.0780029296875 1536.44677734375 1309.770263671875 1619.94580078125],0.25072187185287476,CE61MYL,0.45628544963958984
3311,2344.0,[929.9801352241147 1185.9956738443263 1526.6631083907032 1739.964010414639],[1145.9013671875 1539.44140625 1318.583740234375 1634.699462890625],0.2643810212612152,CE61MYL,0.33715663000779417
3312,2344.0,[923.7298321287387 1187.3083202364903 1524.7423755529906 1743.540038906114],[1149.9517822265625 1550.138671875 1319.7763671875 1643.014892578125],0.3403032422065735,CE61UYL,0.12768134019670627
3313,2344.0,[920.7434478580947 1187.235605803704 1524.897337912643 1745.0190762681418],[1149.4530029296875 1549.70654296875 1319.7919921875 1643.0972900390625],0.3475075662136078,CE61LYL,0.16350077814890163
3314,2344.0,[918.0846238698275 1190.2923237799257 1524.4723214198928 1749.9385623588976],[1155.20703125 1558.822998046875 1325.6953125 1643.66162109375],0.3114813566207886,CE61WYL,0.14145340696429695
3318,2344.0,[905.9588324225789 1200.8785100973473 1522.0022554351517 1760.8442625705966],[1139.0087890625 1566.44580078125 1315.8656005859375 1650.691162109375],0.382551372051239,CE51MYL,0.48752179132742574
3319,2344.0,[904.291013458673 1202.1161491145008 1522.1279442521793 1761.8681378489277],[1139.981689453125 1566.6064453125 1316.2481689453125 1650.683349609375],0.36704161763191223,CE51MYL,0.5187777567914665
3320,2344.0,[903.8710902293572 1203.6909839159543 1522.279474086846 1763.1122597353574],[1139.0870361328125 1563.3955078125 1304.0474853515625 1645.697021484375],0.35853391885757446,CE61NYL,0.5005332731508394
3321,2344.0,[900.9600318027656 1205.71572092414 1521.0804610492692 1764.3610587193511],[1137.171875 1563.7178955078125 1303.036865234375 1648.0584716796875],0.3815220892429352,CE61IYL,0.5087451668987026
3322,2344.0,[899.9797674840365 1207.288046738319 1522.3012774484855 1765.7973063059296],[1134.2913818359375 1570.1363525390625 1296.8707275390625 1648.3619384765625],0.29597607254981995,CE51LYL,0.3407959133097016
3323,2344.0,[898.9148712293702 1207.0910667940648 1523.0666375795092 1765.2494323350052],[1127.6041259765625 1577.3302001953125 1310.439697265625 1655.1932373046875],0.3506831228733063,CE51LYL,0.536920599713893
3324,2344.0,[894.714722293483 1209.790986173185 1523.610374224251 1768.8574299099464],[1127.29296875 1580.947998046875 1295.3892822265625 1657.25830078125],0.39365702867507935,CE51LYL,0.42730245376922477
3325,2344.0,[892.4598886819747 1210.7088218407848 1524.736105709252 1770.5050189488816],[1127.33837890625 1580.9739990234375 1295.1629638671875 1657.2030029296875],0.3949781060218811,CE51LYL,0.42730245376922477
3330,2344.0,[893.9945454957654 1216.6665993484419 1521.2294715961054 1774.5971013395563],[1127.2091064453125 1585.925537109375 1282.461669921875 1665.834228515625],0.2882956862449646,CE61UYL,0.36990278093147033
3331,2344.0,[894.9901458404906 1217.6086797508553 1520.3867156131773 1774.4154890016978],[1127.3726806640625 1585.954833984375 1282.4530029296875 1665.7635498046875],0.2850063443183899,CE61UYL,0.3689501208990355
3333,2344.0,[893.0691250533914 1226.6767440105486 1517.2174938551743 1786.954092256664],[1129.3260498046875 1596.8162841796875 1303.8087158203125 1691.8699951171875],0.26680508255958557,CE61WYL,0.20728539314853903
3334,2344.0,[890.3459908980251 1230.1531839289642 1516.2564503976685 1792.1303906330731],[1122.71484375 1595.7711181640625 1296.47607421875 1690.3590087890625],0.4249268174171448,CE61LYL,0.30891888956201413
3335,2344.0,[888.7237789191161 1231.7544801631693 1515.63832453993 1796.24822629058],[1118.8572998046875 1597.2044677734375 1290.6871337890625 1690.8577880859375],0.27827829122543335,CE61WYL,0.21497026526892665
3338,2344.0,[885.9218827717733 1234.0042634273573 1514.8660966581956 1802.9999081003489],[1115.4964599609375 1608.0677490234375 1295.413818359375 1695.6873779296875],0.3886924386024475,CE61LYL,0.5364689383852372
3339,2344.0,[886.180884776008 1234.4102091478326 1515.8082443450212 1804.7811910427945],[1113.7972412109375 1613.9534912109375 1301.1104736328125 1694.9359130859375],0.39060208201408386,CE61WYL,0.21978218133390062
3344,2344.0,[876.6125007439862 1243.1918297542325 1509.102490932699 1819.1423680832663],[1120.61474609375 1626.2303466796875 1290.51708984375 1705.4293212890625],0.520716667175293,CE61CYL,0.27550879156341745
3349,2344.0,[874.3180422462224 1252.8130615721316 1507.5512886386014 1841.1551903137006],[1099.732666015625 1631.6304931640625 1280.4757080078125 1719.5592041015625],0.38096776604652405,CE61CYL,0.3013228751148511
3350,2344.0,[872.6507254251078 1252.7052175829788 1506.5417701320825 1841.9093819527536],[1107.864013671875 1633.3345947265625 1281.142578125 1716.223876953125],0.39106565713882446,CE61CYL,0.26623687959944325
3353,2344.0,[868.3189871352519 1260.1078760983842 1504.001966729974 1851.304869935981],[1104.21044921875 1654.7530517578125 1281.8565673828125 1738.4666748046875],0.3319248557090759,CE61CYL,0.4647519117327074
3354,2344.0,[865.2987135983647 1263.2162392934513 1502.3215838414842 1853.3127141642597],[1098.849609375 1644.6507568359375 1281.414794921875 1738.400390625],0.4372400641441345,CE61GYL,0.13404148439762947
3355,2344.0,[863.7585156975707 1264.5347810756598 1501.8577159886809 1853.8589057382528],[1098.7451171875 1644.552978515625 1281.3514404296875 1738.445068359375],0.43682876229286194,CE61GYL,0.12808591032317343
3357,2344.0,[863.1226068542242 1271.822252516673 1501.9445775031445 1861.0791679703111],[1118.7310791015625 1663.3289794921875 1291.075439453125 1742.4254150390625],0.3826468586921692,CE51WYL,0.526643285193252
3358,2344.0,[860.6495145888268 1274.263407732782 1499.4932474705013 1863.7387200760045],[1096.8564453125 1661.6788330078125 1284.9295654296875 1746.2105712890625],0.5013583302497864,CE61CYL,0.3153789080160431
3363,2344.0,[857.4885439152564 1280.9188890225516 1499.136379378912 1871.0189229700347],[1105.915283203125 1678.3505859375 1280.40234375 1756.093505859375],0.39684605598449707,CE61QYL,0.266142274415469
3368,2344.0,[860.6452733834392 1293.1193402664762 1499.8125125853965 1886.020817611237],[1087.519775390625 1680.273681640625 1273.717529296875 1766.0626220703125],0.29180780053138733,CE61TYL,0.1990204093518476
3369,2344.0,[859.1023400002903 1297.8216933962676 1498.8757163812304 1890.5553415210434],[1076.592529296875 1681.98046875 1265.6209716796875 1768.065673828125],0.25227782130241394,CE61MYL,0.27125595693893273
3372,2344.0,[853.9464430045844 1303.7812700465352 1496.0232942858372 1894.4883485982905],[1096.9530029296875 1700.9483642578125 1270.512451171875 1786.7501220703125],0.4351275861263275,CE61CYL,0.45158110607774754
3373,2344.0,[852.5771421152049 1304.4045909387082 1495.5237476400152 1893.9533153549223],[1096.939208984375 1701.1187744140625 1270.441162109375 1786.6561279296875],0.43346691131591797,CE61LYL,0.4445783861001861
3374,2344.0,[848.3267097999458 1306.2346569255928 1493.626306931609 1895.9607343674543],[1083.461181640625 1697.383056640625 1259.4940185546875 1789.990478515625],0.5219037532806396,CE61LYL,0.5562866324470275
3376,2344.0,[843.5726811537832 1309.9124840309976 1492.7516485766703 1900.3915772381417],[1079.8690185546875 1704.4207763671875 1269.7589111328125 1793.4495849609375],0.44478172063827515,CE61LYL,0.48530188884134234
3377,2344.0,[842.7302812132036 1311.927150299585 1492.8784783804879 1901.575626331258],[1079.545654296875 1706.9359130859375 1261.06396484375 1790.9593505859375],0.46297985315322876,CE61VYL,0.42181615178856546
3378,2344.0,[839.0034747673158 1315.2961150903775 1491.029744656374 1903.6746669146546],[1075.2275390625 1709.18115234375 1245.6324462890625 1791.779296875],0.4511783719062805,CE61LYL,0.39449624986751863
3379,2344.0,[837.3937088769042 1316.7037242432739 1490.7078266002702 1904.1135314828575],[1075.0496826171875 1709.009765625 1245.316162109375 1791.777099609375],0.4568338692188263,CE61LYL,0.39449624986751863
3380,2344.0,[834.9981866178549 1317.7369315897975 1490.3009027518542 1904.5065527748918],[1082.6484375 1711.3179931640625 1256.403076171875 1797.1468505859375],0.5012259483337402,CE61LYL,0.735114510621929
3381,2344.0,[833.5201743640341 1320.3327392827096 1489.7617281022872 1906.5636083602767],[1082.9188232421875 1712.4671630859375 1268.11865234375 1802.334228515625],0.42655542492866516,CE61LYL,0.30024758815844027
3382,2344.0,[831.7891916287733 1324.391443170353 1488.8775963225874 1912.6882318159858],[1090.659423828125 1720.0147705078125 1269.648681640625 1807.0499267578125],0.5585817694664001,CE61LYL,0.42160391673562947
3383,2344.0,[830.4200427197983 1326.6234327364355 1488.9820747309427 1917.6526194983085],[1081.572998046875 1721.836669921875 1262.9371337890625 1808.98828125],0.5391984581947327,CE61MYL,0.6547937689382368
3384,2344.0,[830.155121807059 1329.901480101796 1489.765450911044 1925.8123734911387],[1077.3892822265625 1725.388916015625 1264.85498046875 1813.85302734375],0.534088671207428,CE61CYL,0.27634775415001356
3385,2344.0,[829.0885912644612 1330.218796857851 1489.874676833835 1929.73000700974],[1077.6009521484375 1725.4339599609375 1264.7958984375 1813.8153076171875],0.5339271426200867,CE61LYL,0.33322564839950536
3386,2344.0,[827.7620890808532 1330.5965529093146 1488.9883500802323 1933.6316624213891],[1078.7506103515625 1729.1685791015625 1268.272705078125 1817.1309814453125],0.4237217605113983,CE61NYL,0.3674800692682585
3388,2344.0,[817.7124123335134 1331.62628425295 1484.1729722005266 1940.6515503734731],[1059.3804931640625 1729.3170166015625 1243.319091796875 1817.7218017578125],0.4404263496398926,CE61UYL,0.11756912333924835
3389,2344.0,[818.0158138277285 1335.1399393424358 1485.5777489822144 1946.7117388807537],[1083.0406494140625 1737.509033203125 1262.5340576171875 1828.26123046875],0.2936803698539734,CE61MYL,0.5341834552095773
3393,2344.0,[820.258668787264 1340.3491162511023 1487.9999041807869 1954.5369949575752],[1042.1312255859375 1742.252197265625 1236.1746826171875 1830.9964599609375],0.3990821838378906,CE61CYL,0.40198458122553077
3394,2344.0,[815.8731961599916 1344.5696516936996 1485.4881262235176 1957.9156040058733],[1065.631103515625 1749.3304443359375 1252.858642578125 1842.16748046875],0.38344159722328186,CE61CYL,0.33744362998953015
3395,2344.0,[812.4582981412158 1343.4981305234119 1484.2275195622956 1956.185392038818],[1061.326904296875 1751.6865234375 1266.7906494140625 1842.2431640625],0.43232083320617676,CE61MYL,0.31881621126375914
3396,2344.0,[810.1103560924262 1345.4919138514 1483.1823277686944 1957.870921781141],[1058.648681640625 1757.5616455078125 1260.181640625 1846.4403076171875],0.44364747405052185,CE61CYL,0.38016817171134387
3397,2344.0,[808.9791521105599 1346.1821889055998 1483.0211891804024 1958.3586532988622],[1058.5433349609375 1757.5037841796875 1260.3626708984375 1846.4461669921875],0.4433286190032959,CE61CYL,0.38016817171134387
3398,2344.0,[808.1730167093328 1347.4456003895966 1482.868736803926 1958.9108320915493],[1058.2113037109375 1761.1629638671875 1253.4647216796875 1846.858154296875],0.4309009909629822,CE61WYL,0.3531936085482821
3399,2344.0,[809.391843002383 1348.754559319317 1483.094091497124 1957.5695827612274],[1066.4949951171875 1765.4945068359375 1252.8489990234375 1851.0582275390625],0.46943235397338867,CE61WYL,0.21621743857638456
3400,2344.0,[807.9815416131528 1352.1065806550503 1482.8079386606178 1959.3130815850325],[1075.375244140625 1771.9541015625 1255.8157958984375 1854.784423828125],0.5324563980102539,CE61WYL,0.6293168885541786
3401,2344.0,[802.8383201460103 1356.0299316950404 1481.0365876008389 1963.992121037366],[1062.91845703125 1773.41162109375 1236.7847900390625 1855.975341796875],0.5119903087615967,CE61WYL,0.2338541810864837
3402,2344.0,[803.2000451336991 1361.1592055775752 1482.6355881757913 1968.2398090659628],[1045.0908203125 1771.351318359375 1235.537353515625 1859.0797119140625],0.43954142928123474,CE61CYL,0.3619561759891882
3403,2344.0,[803.2319475521945 1363.386677342428 1483.564349045777 1970.0651423800282],[1045.1396484375 1771.3656005859375 1235.4884033203125 1859.0548095703125],0.43886756896972656,CE61CYL,0.3202590251288908
3404,2344.0,[802.2213157627195 1368.5130889888853 1483.7955744461535 1977.1024305922567],[1046.0738525390625 1773.1461181640625 1231.341796875 1862.6103515625],0.43151146173477173,CE61CYL,0.5258331018029857
3405,2344.0,[803.0700955425984 1372.0310157841363 1484.72427934524 1982.6761998449788],[1049.2357177734375 1776.8470458984375 1220.9981689453125 1861.9259033203125],0.33166298270225525,CE61CYL,0.7338901148592605
3407,2344.0,[802.2497603293839 1377.3270369090699 1482.511276694331 1990.8264617989792],[1050.3970947265625 1780.4927978515625 1227.5439453125 1875.5113525390625],0.27649709582328796,CE61VYL,0.3871919626377374
3413,2344.0,[780.6306578409033 1386.7824312710136 1478.9388824017212 2006.6076907630536],[1019.890869140625 1797.126708984375 1234.78271484375 1894.1927490234375],0.4052055776119232,CE61WYL,0.3412889296707726
3414,2344.0,[779.6730371818403 1390.2479169867413 1478.6815626657703 2012.7706707921336],[1021.9898071289062 1801.27587890625 1234.856689453125 1896.063720703125],0.45558181405067444,CE51WYL,0.4577658494628753
3415,2344.0,[779.1375314778821 1390.9096432360502 1478.723381350892 2015.3773282217653],[1022.210693359375 1801.2781982421875 1234.762451171875 1896.0836181640625],0.4558241367340088,CE51WYL,0.3993555117852563
3417,2344.0,[783.5694651715457 1395.7133892751663 1477.1360575857602 2021.8368517569302],[1033.2462158203125 1806.1768798828125 1228.1685791015625 1899.9847412109375],0.46011778712272644,CE61LYL,0.31627289815053006
3419,2344.0,[780.0130112657761 1400.449728517359 1474.7488105141551 2032.3224842629663],[1030.177734375 1822.6439208984375 1225.0191650390625 1904.8714599609375],0.2696031928062439,CC61UYL,0.46034801548569104
3421,2344.0,[760.6566263967703 1401.5975598970329 1467.781903575447 2035.8620117420712],[1024.05078125 1821.79248046875 1222.121826171875 1909.85595703125],0.442465603351593,CE61LYL,0.5598289499785268
